id,verifiable,label,claim,evidence
66528,VERIFIABLE,SUPPORTS,Evan Rachel Wood has been featured in The Wrestler.,"['Since 2008 , Wood has appeared in more mainstream films , including The Wrestler -LRB- 2008 -RRB- , Whatever Works -LRB- 2009 -RRB- and The Ides of March -LRB- 2011 -RRB- .', 'Since 2008 , Wood has appeared in more mainstream films , including The Wrestler -LRB- 2008 -RRB- , Whatever Works -LRB- 2009 -RRB- and The Ides of March -LRB- 2011 -RRB- .', 'Since 2008 , Wood has appeared in more mainstream films , including The Wrestler -LRB- 2008 -RRB- , Whatever Works -LRB- 2009 -RRB- and The Ides of March -LRB- 2011 -RRB- .', 'Since 2008 , Wood has appeared in more mainstream films , including The Wrestler -LRB- 2008 -RRB- , Whatever Works -LRB- 2009 -RRB- and The Ides of March -LRB- 2011 -RRB- .', 'Since 2008 , Wood has appeared in more mainstream films , including The Wrestler -LRB- 2008 -RRB- , Whatever Works -LRB- 2009 -RRB- and The Ides of March -LRB- 2011 -RRB- .', 'The Wrestler is a 2008 American sports drama film co-produced and directed by Darren Aronofsky , written by Robert D. Siegel , and starring Mickey Rourke , Marisa Tomei , and Evan Rachel Wood .', 'Since 2008 , Wood has appeared in more mainstream films , including The Wrestler -LRB- 2008 -RRB- , Whatever Works -LRB- 2009 -RRB- and The Ides of March -LRB- 2011 -RRB- .']"
32670,VERIFIABLE,SUPPORTS,Jesus became a central figure of Christianity.,"['Jesus -LRB- -LSB- ˈdʒiːzəs -RSB- ; c. 4 BC -- c. AD 30/33 -RRB- , also referred to as Jesus of Nazareth or Jesus Christ , was a Jewish preacher and religious leader who became the central figure of Christianity .', 'After his death , his followers believed he rose from the dead , and the community they formed eventually became the Christian Church .', 'The resurrection of Jesus is the Christian religious belief that , after being put to death , Jesus rose again from the dead .', ""It is the central tenet of Christian theology and part of the Nicene Creed : `` On the third day he rose again in accordance with the Scriptures '' ."", 'Most Christians believe Jesus enables humans to be reconciled to God .', 'Christians believe that Jesus is the Messiah -LRB- Christ -RRB- and believe that through his death and resurrection , humans can be reconciled to God and thereby are offered salvation and the promise of eternal life .', 'The Nicene Creed asserts that Jesus will judge the living and the dead either before or after their bodily resurrection , an event tied to the Second Coming of Jesus in Christian eschatology .', 'While there are diverse interpretations of Christianity which sometimes conflict , they are united in believing that Jesus has a unique significance .', 'A minority of Christian denominations reject Trinitarianism , wholly or partly , as non-scriptural .', 'While there are diverse interpretations of Christianity which sometimes conflict , they are united in believing that Jesus has a unique significance .', 'Judaism rejects the belief that Jesus was the awaited Messiah , arguing that he did not fulfill Messianic prophecies and asserting that his resurrection is a Christian legend .', 'While there are diverse interpretations of Christianity which sometimes conflict , they are united in believing that Jesus has a unique significance .']"
182571,VERIFIABLE,SUPPORTS,There is a popular culture category for sports.,"['The most common pop culture categories are : entertainment -LRB- movies , music , television , games -RRB- , sports , news -LRB- as in people/places in news -RRB- , politics , fashion/clothes , technology , and slang .']"
39431,VERIFIABLE,SUPPORTS,G-Dragon and rapper T.O.P formed a duo.,"[""G-Dragon later formed a duo with fellow Big Bang member T.O.P to record and release the album GD & TOP -LRB- 2010 -RRB- , which contained the top-five hits `` High High '' , `` Oh Yeah '' , and `` Knock Out '' on the Gaon Digital Chart , while the album peaked at number-one ."", 'Choi Seung-hyun -LRB- ; born November 4 , 1987 -RRB- , better known by his stage name T.O.P , is a South Korean rapper , singer-songwriter , actor , and record producer .']"
95466,VERIFIABLE,SUPPORTS,A lion is a mammal.,"['In the late Pleistocene , about 10,000 years ago , the lion was the most widespread large land mammal after humans : Panthera leo spelaea lived in northern and western Europe and Panthera leo atrox lived in the Americas from the Yukon to Peru .', 'In the late Pleistocene , about 10,000 years ago , the lion was the most widespread large land mammal after humans : Panthera leo spelaea lived in northern and western Europe and Panthera leo atrox lived in the Americas from the Yukon to Peru .', 'In the late Pleistocene , about 10,000 years ago , the lion was the most widespread large land mammal after humans : Panthera leo spelaea lived in northern and western Europe and Panthera leo atrox lived in the Americas from the Yukon to Peru .', 'In the late Pleistocene , about 10,000 years ago , the lion was the most widespread large land mammal after humans : Panthera leo spelaea lived in northern and western Europe and Panthera leo atrox lived in the Americas from the Yukon to Peru .']"
71273,VERIFIABLE,REFUTES,Sigmund Freud worked in the planet of 90377 Sedna.,"['Freud lived and worked in Vienna , having set up his clinical practice there in 1886 .']"
193369,VERIFIABLE,SUPPORTS,The Mummy is a 2017 American action-adventure horror film.,"['The Mummy is a 2017 American action-adventure horror film directed by Alex Kurtzman and written by David Koepp , Christopher McQuarrie and Dylan Kussman , with a story by Kurtzman , Jon Spaihts and Jenny Lumet .']"
39678,VERIFIABLE,SUPPORTS,Grace Jones's style drew on reggae.,"['In the early 1980s she moved toward a new wave style that drew on reggae , funk , post-punk , and pop music , frequently collaborating with both the graphic designer Jean-Paul Goude and the musical duo Sly & Robbie .']"
51023,NOT VERIFIABLE,NOT ENOUGH INFO,Snoop Dogg was born Cordozar.,[]
28057,VERIFIABLE,SUPPORTS,Kristen Bell is an American actress.,"['Kristen Anne Bell -LRB- born July 18 , 1980 -RRB- is an American actress and singer .']"
51510,VERIFIABLE,REFUTES,Imagine Dragons have won a jackpot.,"['Imagine Dragons has won two American Music Awards for Favorite Alternative Artist , a Grammy Award for Best Rock Performance , five Billboard Music Awards , and a World Music Award .']"
164550,VERIFIABLE,SUPPORTS,PageRank was named after an Internet entrepreneur.,"['PageRank was named after Larry Page , one of the founders of Google .', 'Lawrence Edward Page -LRB- born March 26 , 1973 -RRB- is an American computer scientist and Internet entrepreneur who co-founded Google with Sergey Brin .', 'PageRank was named after Larry Page , one of the founders of Google .', 'Lawrence Edward Page -LRB- born March 26 , 1973 -RRB- is an American computer scientist and Internet entrepreneur who co-founded Google with Sergey Brin .', 'PageRank was named after Larry Page , one of the founders of Google .', 'Lawrence Edward Page -LRB- born March 26 , 1973 -RRB- is an American computer scientist and Internet entrepreneur who co-founded Google with Sergey Brin .', 'PageRank was named after Larry Page , one of the founders of Google .', 'PageRank was named after Larry Page , one of the founders of Google .', 'Lawrence Edward Page -LRB- born March 26 , 1973 -RRB- is an American computer scientist and Internet entrepreneur who co-founded Google with Sergey Brin .']"
15335,VERIFIABLE,SUPPORTS,Steven Gerrard is a soccer player.,"[""Steven George Gerrard , -LRB- born 30 May 1980 -RRB- is an English football coach and former player who currently serves as an Academy coach at Liverpool and will take over as manager of the club 's U18 side ahead of the 2017 -- 18 season ."", 'He played as a central midfielder and spent the majority of his career playing for Premier League club Liverpool , with most of that time spent as their captain .', 'Liverpool Football Club -LRB- -LSB- ˈlɪvərpuːl -RSB- -RRB- is a professional association football club based in Liverpool , Merseyside , England .']"
149544,VERIFIABLE,SUPPORTS,Louisiana was a filming location of Logan.,"['The locations used for Logan were mainly Louisiana , New Mexico and Mississippi .']"
39402,VERIFIABLE,SUPPORTS,Anonymous represents many community users both online and offline.,"['Anonymous originated in 2003 on the imageboard 4chan , representing the concept of many online and offline community users simultaneously existing as an anarchic , digitized global brain .', 'Anonymous originated in 2003 on the imageboard 4chan , representing the concept of many online and offline community users simultaneously existing as an anarchic , digitized global brain .', 'Anonymous originated in 2003 on the imageboard 4chan , representing the concept of many online and offline community users simultaneously existing as an anarchic , digitized global brain .', 'Anonymous originated in 2003 on the imageboard 4chan , representing the concept of many online and offline community users simultaneously existing as an anarchic , digitized global brain .']"
201320,VERIFIABLE,SUPPORTS,Ronin is an American spy action thriller film.,"['Ronin is a 1998 American spy action-thriller film directed by John Frankenheimer , starring Robert De Niro , Jean Reno , Natascha McElhone , Stellan Skarsgård , Sean Bean , and Jonathan Pryce , and written by David Mamet -LRB- under the pseudonym Richard Weisz -RRB- from a screenplay by first-time writer John David Zeik .']"
151284,VERIFIABLE,REFUTES,Helen Keller is an idol to many blind people.,['She is one of the most famous deaf people in history and she is an idol to many deaf people in the world .']
95117,VERIFIABLE,SUPPORTS,Borussia Dortmund is European.,"['Ballspielverein Borussia 09 e.V. Dortmund , commonly known as Borussia Dortmund -LSB- boˈʁʊsi̯aː ˈdɔʁtmʊnt -RSB- , BVB , or simply Dortmund , is a German sports club based in Dortmund , North Rhine-Westphalia -LRB- Borussia is the Latin equivalent of Prussia -RRB- .']"
136960,VERIFIABLE,SUPPORTS,Bran Stark is a character who appears in a series of fantasy books.,"['Brandon Stark , typically called Bran , is a fictional character in the A Song of Ice and Fire series of fantasy novels by American author George R. R. Martin , and its television adaptation Game of Thrones .', 'Brandon Stark , typically called Bran , is a fictional character in the A Song of Ice and Fire series of fantasy novels by American author George R. R. Martin , and its television adaptation Game of Thrones .', ""Introduced in 1996 's A Game of Thrones , Bran is the son of Ned Stark , the honorable lord of Winterfell , an ancient fortress in the North of the fictional kingdom of Westeros ."", 'A Game of Thrones is the first novel in A Song of Ice and Fire , a series of fantasy novels by American author George R. R. Martin .', ""He subsequently appeared in Martin 's A Clash of Kings -LRB- 1998 -RRB- and A Storm of Swords -LRB- 2000 -RRB- ."", 'A Clash of Kings is the second novel in A Song of Ice and Fire , an epic fantasy series by American author George R. R. Martin expected to consist of seven volumes .', ""Bran was one of a few prominent characters that were not included in 2005 's A Feast for Crows , but returned in the next novel A Dance with Dragons -LRB- 2011 -RRB- ."", 'A Dance with Dragons is the fifth of seven planned novels in the epic fantasy series A Song of Ice and Fire by American author George R. R. Martin .']"
51638,VERIFIABLE,SUPPORTS,Kate Nash had an album.,"['Her debut album , Made of Bricks , peaked at number 1 in the UK and number 36 in the US .', 'Her second studio album , My Best Friend Is You , was released in 2010 and reached the top 10 in both the UK and Germany .', 'After being dropped by her record label , Nash self-released her third studio album , Girl Talk , on 4 March 2013 .', ""The album failed to match the commercial success of Nash 's previous albums , though it charted inside the top 100 in the UK , Ireland , Germany and Austria .""]"
111571,NOT VERIFIABLE,NOT ENOUGH INFO,U2 released the album All That You Can't Leave Behind in 2017.,[]
114860,NOT VERIFIABLE,NOT ENOUGH INFO,Diane Ruggiero is a Catholic.,[]
17738,NOT VERIFIABLE,NOT ENOUGH INFO,The Prestige starred Dwayne Johnson.,[]
122659,NOT VERIFIABLE,NOT ENOUGH INFO,Jimmy Carter was a baseball player.,[]
65389,VERIFIABLE,SUPPORTS,A nomination was given to Blue Velvet.,['It nevertheless earned Lynch his second Academy Award nomination for Best Director and came to achieve cult status .']
